21,6;24,9;46,2;19.06.2018 00:00:03
21,6;24,8;46,2;19.06.2018 00:20:03
21,1;24,8;46,2;19.06.2018 00:40:03
20,7;24,6;46,2;19.06.2018 01:00:03
20,4;24,6;46,2;19.06.2018 01:20:04
20,0;24,6;46,2;19.06.2018 01:40:03
20,2;24,5;46,7;19.06.2018 02:00:03
20,2;24,6;46,2;19.06.2018 02:20:03
19,9;24,5;46,2;19.06.2018 02:40:03
19,5;24,6;46,2;19.06.2018 03:00:03
19,4;24,5;46,2;19.06.2018 03:20:03
19,1;24,6;46,2;19.06.2018 03:40:03
19,1;24,5;46,2;19.06.2018 04:00:03
18,8;24,4;46,2;19.06.2018 04:20:03
18,9;24,4;46,2;19.06.2018 04:40:03
18,9;24,4;45,1;19.06.2018 05:00:04
18,2;24,4;46,2;19.06.2018 05:20:03
18,1;24,4;45,6;19.06.2018 05:40:03
18,0;24,4;48,9;19.06.2018 06:00:03
17,8;22,3;45,1;19.06.2018 06:20:03
17,8;21,2;44,0;19.06.2018 06:40:03
18,2;21,9;43,5;19.06.2018 07:00:03
18,1;22,9;44,0;19.06.2018 07:20:03
18,6;23,6;45,1;19.06.2018 07:40:03
19,0;23,8;46,2;19.06.2018 08:00:03
19,5;23,9;43,5;19.06.2018 08:20:04
19,8;23,9;43,5;19.06.2018 08:40:03
20,0;23,9;43,5;19.06.2018 09:00:03
20,2;23,9;43,5;19.06.2018 09:20:03
20,4;24,0;42,9;19.06.2018 09:40:03
20,7;24,1;44,0;19.06.2018 10:00:03
21,1;24,1;43,5;19.06.2018 10:20:03
21,5;24,1;44,5;19.06.2018 10:40:03
22,1;24,1;45,1;19.06.2018 11:00:03
22,6;24,1;44,5;19.06.2018 11:20:03
23,4;24,1;43,5;19.06.2018 11:40:04
23,2;24,2;44,5;19.06.2018 12:00:03
24,0;24,2;44,0;19.06.2018 12:20:03
23,8;24,2;43,5;19.06.2018 12:40:03
23,8;24,3;45,1;19.06.2018 13:00:03
24,4;24,2;44,0;19.06.2018 13:20:03
25,1;24,3;44,5;19.06.2018 13:40:03
26,5;24,2;43,5;19.06.2018 14:00:04
28,5;24,4;44,0;19.06.2018 14:20:03
30,7;24,4;44,0;19.06.2018 14:40:03
32,1;24,4;44,0;19.06.2018 15:00:04
34,3;24,4;44,5;19.06.2018 15:20:03
37,2;24,4;44,0;19.06.2018 15:40:03
39,9;24,5;46,2;19.06.2018 16:00:03
46,2;24,5;46,2;19.06.2018 16:20:03
49,4;24,6;47,2;19.06.2018 16:40:03
49,7;24,7;46,2;19.06.2018 17:00:03
51,2;24,7;47,8;19.06.2018 17:20:03
51,3;24,8;47,2;19.06.2018 17:40:03
44,1;24,8;46,2;19.06.2018 18:00:03
37,3;24,8;48,3;19.06.2018 18:20:03
34,3;24,8;46,2;19.06.2018 18:40:03
33,3;24,8;49,4;19.06.2018 19:00:03
32,0;24,9;49,4;19.06.2018 19:20:03
31,4;25,1;49,4;19.06.2018 19:40:03
30,1;25,3;49,4;19.06.2018 20:00:04
29,9;25,2;52,1;19.06.2018 20:20:03
29,1;25,2;50,5;19.06.2018 20:40:03
28,5;25,4;50,5;19.06.2018 21:00:03
28,1;25,4;49,4;19.06.2018 21:20:03
27,5;25,4;49,9;19.06.2018 21:40:04
26,7;25,4;49,9;19.06.2018 22:00:03
26,2;25,4;51,0;19.06.2018 22:20:03
25,2;25,5;49,4;19.06.2018 22:40:03
25,2;25,5;47,8;19.06.2018 23:00:03
24,7;25,3;47,8;19.06.2018 23:20:03
23,9;25,1;47,8;19.06.2018 23:40:03
