19,7;24,9;48,3;05.06.2018 00:00:04
19,2;25,0;48,9;05.06.2018 00:20:03
19,5;25,1;48,3;05.06.2018 00:40:03
19,3;25,1;48,9;05.06.2018 01:00:03
19,2;25,1;48,9;05.06.2018 01:20:04
18,9;25,2;49,4;05.06.2018 01:40:03
18,9;25,2;48,3;05.06.2018 02:00:03
19,1;25,1;48,9;05.06.2018 02:20:03
19,1;25,1;49,4;05.06.2018 02:40:03
19,1;25,2;49,4;05.06.2018 03:00:03
18,8;25,0;46,2;05.06.2018 03:20:03
19,1;24,8;46,2;05.06.2018 03:40:03
18,9;24,6;45,1;05.06.2018 04:00:03
18,6;24,6;45,1;05.06.2018 04:20:04
18,6;24,6;45,1;05.06.2018 04:40:03
18,5;24,5;45,1;05.06.2018 05:00:03
18,3;24,5;45,6;05.06.2018 05:20:03
18,2;24,4;45,6;05.06.2018 05:40:03
18,1;24,4;45,6;05.06.2018 06:00:03
18,6;24,4;45,1;05.06.2018 06:20:03
18,6;24,3;47,8;05.06.2018 06:40:03
18,8;24,2;45,1;05.06.2018 07:00:03
18,9;24,4;45,1;05.06.2018 07:20:03
19,1;24,4;45,1;05.06.2018 07:40:03
19,4;24,4;47,2;05.06.2018 08:00:03
19,6;24,4;43,5;05.06.2018 08:20:03
20,0;24,4;44,0;05.06.2018 08:40:03
20,1;24,5;44,0;05.06.2018 09:00:03
20,4;24,4;44,0;05.06.2018 09:20:03
20,6;24,4;44,0;05.06.2018 09:40:03
20,9;24,4;44,0;05.06.2018 10:00:03
21,3;24,5;44,0;05.06.2018 10:20:03
22,1;24,4;44,0;05.06.2018 10:40:03
22,1;24,5;44,0;05.06.2018 11:00:03
22,6;24,4;44,0;05.06.2018 11:20:03
23,2;24,5;44,0;05.06.2018 11:40:03
22,9;24,6;43,5;05.06.2018 12:00:03
23,4;24,5;44,0;05.06.2018 12:20:03
23,6;24,6;44,0;05.06.2018 12:40:03
23,8;24,5;44,0;05.06.2018 13:00:03
24,6;24,6;44,5;05.06.2018 13:20:03
25,1;24,6;44,0;05.06.2018 13:40:04
26,5;24,6;44,0;05.06.2018 14:00:03
28,8;24,6;44,5;05.06.2018 14:20:03
30,3;24,6;44,0;05.06.2018 14:40:03
31,5;24,6;44,0;05.06.2018 15:00:03
32,4;24,8;44,0;05.06.2018 15:20:03
34,0;24,7;44,5;05.06.2018 15:40:03
35,8;24,7;44,5;05.06.2018 16:00:04
37,9;24,8;44,0;05.06.2018 16:20:03
40,1;24,8;45,6;05.06.2018 16:40:03
41,8;24,8;45,6;05.06.2018 17:00:03
35,7;24,8;45,1;05.06.2018 17:20:03
42,4;24,9;45,6;05.06.2018 17:40:03
39,1;24,9;45,6;05.06.2018 18:00:03
33,9;25,1;48,3;05.06.2018 18:20:03
32,4;25,2;48,3;05.06.2018 18:40:03
31,1;25,2;49,4;05.06.2018 19:00:03
30,2;25,3;49,4;05.06.2018 19:20:03
29,8;25,4;48,9;05.06.2018 19:40:03
28,8;25,4;49,4;05.06.2018 20:00:03
27,6;25,4;49,4;05.06.2018 20:20:03
27,6;25,3;49,4;05.06.2018 20:40:03
27,1;25,4;49,4;05.06.2018 21:00:04
26,4;25,3;49,9;05.06.2018 21:20:03
26,0;25,3;48,9;05.06.2018 21:40:03
25,2;25,4;46,2;05.06.2018 22:00:03
24,8;25,2;46,2;05.06.2018 22:20:03
24,3;25,1;45,6;05.06.2018 22:40:03
23,8;25,1;45,6;05.06.2018 23:00:03
23,4;25,0;45,6;05.06.2018 23:20:03
23,3;24,9;45,6;05.06.2018 23:40:03
