18,9;24,3;48,3;15.06.2018 00:00:03
18,6;24,2;45,6;15.06.2018 00:20:03
18,2;24,2;45,6;15.06.2018 00:40:03
18,3;24,1;45,1;15.06.2018 01:00:03
17,6;24,1;45,1;15.06.2018 01:20:03
17,5;24,1;45,1;15.06.2018 01:40:03
17,4;24,1;45,1;15.06.2018 02:00:03
17,2;24,0;45,6;15.06.2018 02:20:03
17,2;24,1;45,1;15.06.2018 02:40:03
17,4;24,1;45,1;15.06.2018 03:00:03
17,2;24,0;45,6;15.06.2018 03:20:03
17,1;24,0;45,1;15.06.2018 03:40:03
17,0;24,0;45,1;15.06.2018 04:00:03
16,5;24,0;45,1;15.06.2018 04:20:03
16,7;24,0;45,1;15.06.2018 04:40:03
16,6;24,0;45,1;15.06.2018 05:00:03
16,4;23,9;45,1;15.06.2018 05:20:03
16,1;23,9;45,1;15.06.2018 05:40:04
15,9;23,9;47,8;15.06.2018 06:00:03
15,8;20,7;45,1;15.06.2018 06:20:04
15,5;21,4;42,4;15.06.2018 06:40:03
15,9;23,0;44,0;15.06.2018 07:00:03
16,2;23,3;44,0;15.06.2018 07:20:03
16,9;23,4;44,0;15.06.2018 07:40:04
17,6;23,5;44,5;15.06.2018 08:00:03
18,1;23,6;44,5;15.06.2018 08:20:03
18,4;23,6;45,1;15.06.2018 08:40:03
18,8;23,6;44,5;15.06.2018 09:00:03
19,0;23,7;45,1;15.06.2018 09:20:03
19,6;23,8;45,1;15.06.2018 09:40:03
20,1;23,6;44,5;15.06.2018 10:00:03
20,4;23,8;45,1;15.06.2018 10:20:03
20,3;23,8;45,1;15.06.2018 10:40:03
20,4;23,8;45,1;15.06.2018 11:00:03
20,6;23,9;45,1;15.06.2018 11:20:03
21,1;23,8;45,1;15.06.2018 11:40:03
21,7;23,8;45,1;15.06.2018 12:00:03
22,1;23,9;45,1;15.06.2018 12:20:03
22,0;23,9;45,1;15.06.2018 12:40:03
22,3;23,9;45,1;15.06.2018 13:00:03
22,9;23,9;45,1;15.06.2018 13:20:03
23,9;23,9;45,1;15.06.2018 13:40:03
24,2;24,0;45,1;15.06.2018 14:00:03
27,1;24,1;45,6;15.06.2018 14:20:03
27,6;24,1;45,6;15.06.2018 14:40:03
29,4;24,1;45,1;15.06.2018 15:00:03
31,0;24,2;45,6;15.06.2018 15:20:03
32,9;24,3;45,1;15.06.2018 15:40:03
34,1;24,4;45,6;15.06.2018 16:00:03
31,1;24,2;45,1;15.06.2018 16:20:03
33,8;24,4;45,6;15.06.2018 16:40:03
38,9;24,4;45,6;15.06.2018 17:00:03
38,6;24,4;45,6;15.06.2018 17:20:04
37,8;24,4;45,6;15.06.2018 17:40:03
35,8;24,4;45,1;15.06.2018 18:00:03
31,4;24,5;46,2;15.06.2018 18:20:03
29,6;24,4;45,1;15.06.2018 18:40:03
28,8;24,4;45,1;15.06.2018 19:00:04
28,5;24,3;45,1;15.06.2018 19:20:04
27,8;24,3;45,1;15.06.2018 19:40:04
27,4;24,2;45,1;15.06.2018 20:00:03
26,3;24,2;45,1;15.06.2018 20:20:03
25,7;24,2;45,1;15.06.2018 20:40:03
25,3;24,2;45,6;15.06.2018 21:00:03
24,6;24,2;45,1;15.06.2018 21:20:03
23,9;24,2;45,1;15.06.2018 21:40:03
23,2;24,1;45,1;15.06.2018 22:00:03
22,9;24,4;47,8;15.06.2018 22:20:03
22,6;24,4;48,3;15.06.2018 22:40:03
21,6;24,6;48,3;15.06.2018 23:00:03
21,1;24,6;49,4;15.06.2018 23:20:03
20,9;24,6;48,3;15.06.2018 23:40:04
