16,8;23,5;47,8;03.09.2018 00:00:03
16,8;23,5;48,3;03.09.2018 00:20:03
16,8;23,5;45,1;03.09.2018 00:40:03
16,9;23,4;44,0;03.09.2018 01:00:03
16,8;23,4;44,0;03.09.2018 01:20:03
16,7;23,4;44,0;03.09.2018 01:40:04
16,8;23,4;45,1;03.09.2018 02:00:03
16,6;23,4;45,1;03.09.2018 02:20:03
16,3;23,4;45,1;03.09.2018 02:40:03
16,3;23,4;44,5;03.09.2018 03:00:03
16,4;23,4;44,5;03.09.2018 03:20:03
16,4;23,4;45,1;03.09.2018 03:40:03
16,3;23,4;44,0;03.09.2018 04:00:03
16,3;23,4;44,5;03.09.2018 04:20:03
16,4;23,4;44,0;03.09.2018 04:40:03
16,4;23,4;44,0;03.09.2018 05:00:03
16,2;23,4;45,1;03.09.2018 05:20:03
16,3;23,3;44,5;03.09.2018 05:40:03
16,3;23,4;47,2;03.09.2018 06:00:03
16,1;23,4;45,1;03.09.2018 06:20:03
16,1;23,4;44,5;03.09.2018 06:40:03
16,3;23,4;44,0;03.09.2018 07:00:03
16,2;23,3;44,5;03.09.2018 07:20:03
16,1;23,3;44,0;03.09.2018 07:40:03
16,4;21,7;42,4;03.09.2018 08:00:03
16,4;22,8;44,0;03.09.2018 08:20:03
16,5;23,0;44,5;03.09.2018 08:40:03
16,9;23,1;44,0;03.09.2018 09:00:03
17,4;23,1;45,1;03.09.2018 09:20:03
17,4;23,2;44,0;03.09.2018 09:40:03
17,3;23,2;44,0;03.09.2018 10:00:03
18,0;23,2;45,1;03.09.2018 10:20:03
19,0;23,2;45,1;03.09.2018 10:40:03
19,2;23,2;44,0;03.09.2018 11:00:03
20,0;23,3;44,5;03.09.2018 11:20:03
20,3;23,3;44,0;03.09.2018 11:40:03
19,8;23,3;45,1;03.09.2018 12:00:03
19,8;23,4;44,5;03.09.2018 12:20:03
19,6;23,4;44,5;03.09.2018 12:40:03
20,0;23,3;44,0;03.09.2018 13:00:03
20,1;23,4;45,1;03.09.2018 13:20:03
20,4;23,3;44,5;03.09.2018 13:40:04
20,4;23,4;45,1;03.09.2018 14:00:03
20,9;23,4;45,1;03.09.2018 14:20:03
21,6;23,4;44,0;03.09.2018 14:40:03
22,1;23,4;45,1;03.09.2018 15:00:03
24,4;23,4;44,5;03.09.2018 15:20:03
24,1;23,4;44,5;03.09.2018 15:40:03
22,9;23,4;44,5;03.09.2018 16:00:03
24,4;23,4;44,5;03.09.2018 16:20:03
26,5;23,5;45,1;03.09.2018 16:40:03
28,7;23,6;45,1;03.09.2018 17:00:03
24,8;23,6;44,5;03.09.2018 17:20:03
22,9;23,5;45,1;03.09.2018 17:40:03
22,0;23,5;44,5;03.09.2018 18:00:03
21,8;23,5;45,1;03.09.2018 18:20:03
22,1;23,6;44,5;03.09.2018 18:40:03
21,8;23,4;44,0;03.09.2018 19:00:03
21,4;22,4;43,5;03.09.2018 19:20:03
21,2;22,6;44,0;03.09.2018 19:40:03
20,9;22,4;44,0;03.09.2018 20:00:03
20,5;22,2;42,9;03.09.2018 20:20:03
20,4;22,9;46,7;03.09.2018 20:40:03
19,9;23,2;47,8;03.09.2018 21:00:04
19,7;23,4;47,2;03.09.2018 21:20:03
19,5;23,5;47,8;03.09.2018 21:40:03
19,1;23,7;48,3;03.09.2018 22:00:03
18,8;23,7;47,2;03.09.2018 22:20:03
18,6;23,8;48,3;03.09.2018 22:40:03
18,2;23,8;48,3;03.09.2018 23:00:03
18,1;23,9;48,3;03.09.2018 23:20:03
18,0;23,8;47,2;03.09.2018 23:40:03
