16,3;24,2;45,6;01.06.2018 00:00:03
15,9;24,2;45,1;01.06.2018 00:20:03
16,4;24,1;45,1;01.06.2018 00:40:03
16,5;24,0;45,1;01.06.2018 01:00:03
16,4;24,1;48,3;01.06.2018 01:20:03
16,4;24,1;46,2;01.06.2018 01:40:03
15,9;24,1;45,1;01.06.2018 02:00:04
15,8;23,9;45,1;01.06.2018 02:20:03
15,7;23,9;45,1;01.06.2018 02:40:03
15,8;23,9;45,1;01.06.2018 03:00:03
15,7;23,9;45,1;01.06.2018 03:20:03
15,7;23,9;45,1;01.06.2018 03:40:03
15,7;23,9;45,1;01.06.2018 04:00:03
15,5;23,9;45,1;01.06.2018 04:20:03
15,4;23,8;45,1;01.06.2018 04:40:03
15,7;23,9;45,1;01.06.2018 05:00:03
15,6;23,9;45,1;01.06.2018 05:20:03
15,2;20,9;42,9;01.06.2018 05:40:03
15,4;21,2;42,9;01.06.2018 06:00:04
15,6;22,9;44,0;01.06.2018 06:20:03
15,7;23,2;47,2;01.06.2018 06:40:03
15,9;23,3;44,0;01.06.2018 07:00:04
16,1;23,4;45,1;01.06.2018 07:20:03
16,6;23,4;44,0;01.06.2018 07:40:03
16,9;23,4;44,5;01.06.2018 08:00:03
17,3;23,4;44,5;01.06.2018 08:20:03
17,7;23,6;44,0;01.06.2018 08:40:03
17,9;23,6;45,1;01.06.2018 09:00:03
18,2;23,7;45,1;01.06.2018 09:20:03
18,4;23,8;44,5;01.06.2018 09:40:04
18,4;23,8;44,5;01.06.2018 10:00:03
18,4;23,9;45,1;01.06.2018 10:20:03
19,0;23,9;45,1;01.06.2018 10:40:03
18,8;24,0;45,1;01.06.2018 11:00:03
18,8;24,0;45,1;01.06.2018 11:20:03
19,4;24,0;45,1;01.06.2018 11:40:03
19,6;23,9;45,1;01.06.2018 12:00:03
19,6;24,0;45,1;01.06.2018 12:20:03
19,8;23,9;45,1;01.06.2018 12:40:03
20,8;23,9;45,1;01.06.2018 13:00:03
20,1;23,9;45,1;01.06.2018 13:20:03
20,0;24,0;45,1;01.06.2018 13:40:03
21,8;24,0;44,5;01.06.2018 14:00:03
21,4;24,1;45,1;01.06.2018 14:20:03
22,4;24,0;45,1;01.06.2018 14:40:03
24,1;24,2;45,1;01.06.2018 15:00:03
27,2;24,2;45,6;01.06.2018 15:20:03
25,1;24,2;45,1;01.06.2018 15:40:03
24,3;24,2;47,8;01.06.2018 16:00:03
28,2;24,4;48,3;01.06.2018 16:20:03
31,4;24,7;48,3;01.06.2018 16:40:03
34,1;24,9;45,6;01.06.2018 17:00:04
29,8;24,6;45,6;01.06.2018 17:20:03
26,6;24,5;45,1;01.06.2018 17:40:03
35,2;24,6;45,6;01.06.2018 18:00:03
27,6;24,6;45,1;01.06.2018 18:20:04
26,2;24,4;46,2;01.06.2018 18:40:03
25,2;24,4;45,1;01.06.2018 19:00:03
24,8;24,4;49,9;01.06.2018 19:20:03
23,9;24,6;49,4;01.06.2018 19:40:03
22,9;24,8;49,4;01.06.2018 20:00:03
22,7;24,7;48,3;01.06.2018 20:20:03
22,4;24,9;48,3;01.06.2018 20:40:03
21,8;24,8;48,9;01.06.2018 21:00:03
21,4;24,7;49,4;01.06.2018 21:20:03
21,5;24,7;49,4;01.06.2018 21:40:03
21,1;24,6;49,4;01.06.2018 22:00:03
20,9;24,7;48,3;01.06.2018 22:20:03
20,5;24,7;48,3;01.06.2018 22:40:04
20,1;24,6;49,4;01.06.2018 23:00:03
20,1;24,7;48,3;01.06.2018 23:20:03
20,0;24,7;48,3;01.06.2018 23:40:03
