15,2;23,8;48,3;01.09.2018 00:00:03
15,2;23,8;47,8;01.09.2018 00:20:03
15,0;23,8;47,8;01.09.2018 00:40:03
15,1;23,8;47,8;01.09.2018 01:00:03
15,0;23,8;47,2;01.09.2018 01:20:05
15,0;23,8;48,3;01.09.2018 01:40:03
14,9;23,8;47,8;01.09.2018 02:00:03
14,8;23,8;47,8;01.09.2018 02:20:04
14,8;23,9;48,3;01.09.2018 02:40:03
14,9;23,8;48,3;01.09.2018 03:00:03
14,9;23,8;47,8;01.09.2018 03:20:03
14,7;23,8;45,1;01.09.2018 03:40:03
14,9;23,8;45,1;01.09.2018 04:00:03
14,7;23,8;45,1;01.09.2018 04:20:03
14,9;23,7;45,1;01.09.2018 04:40:03
14,9;23,7;45,1;01.09.2018 05:00:03
14,9;23,7;45,1;01.09.2018 05:20:03
15,1;23,6;45,1;01.09.2018 05:40:04
15,1;23,6;45,1;01.09.2018 06:00:03
15,2;23,7;44,5;01.09.2018 06:20:03
15,2;23,6;45,1;01.09.2018 06:40:03
15,1;23,6;44,5;01.09.2018 07:00:03
15,1;23,6;45,1;01.09.2018 07:20:03
15,1;23,6;45,1;01.09.2018 07:40:04
14,9;23,6;44,0;01.09.2018 08:00:03
14,9;23,6;45,1;01.09.2018 08:20:03
15,1;23,6;45,1;01.09.2018 08:40:03
15,2;23,6;44,5;01.09.2018 09:00:03
15,4;20,3;41,9;01.09.2018 09:20:03
15,6;22,2;43,5;01.09.2018 09:40:03
15,6;22,8;44,0;01.09.2018 10:00:03
15,9;22,9;44,5;01.09.2018 10:20:03
16,3;23,1;44,0;01.09.2018 10:40:03
16,6;23,2;44,0;01.09.2018 11:00:03
16,8;23,2;44,5;01.09.2018 11:20:03
17,5;23,2;44,5;01.09.2018 11:40:03
17,9;23,2;44,5;01.09.2018 12:00:03
18,1;23,4;45,1;01.09.2018 12:20:03
18,6;23,4;44,5;01.09.2018 12:40:03
18,9;23,4;44,0;01.09.2018 13:00:03
18,7;23,4;44,5;01.09.2018 13:20:03
18,7;23,4;45,1;01.09.2018 13:40:03
18,8;23,5;44,5;01.09.2018 14:00:03
19,0;23,4;45,1;01.09.2018 14:20:03
18,9;23,5;45,1;01.09.2018 14:40:04
19,1;23,5;45,1;01.09.2018 15:00:03
19,9;23,6;45,1;01.09.2018 15:20:03
20,2;23,5;45,1;01.09.2018 15:40:03
20,5;22,5;43,5;01.09.2018 16:00:03
19,6;22,2;42,9;01.09.2018 16:20:03
18,9;21,9;43,5;01.09.2018 16:40:03
19,2;21,8;42,9;01.09.2018 17:00:03
19,1;22,2;43,5;01.09.2018 17:20:03
19,1;23,0;46,2;01.09.2018 17:40:04
19,3;23,4;47,8;01.09.2018 18:00:03
19,2;23,5;47,2;01.09.2018 18:20:04
18,8;23,6;48,3;01.09.2018 18:40:03
18,6;23,7;48,3;01.09.2018 19:00:03
18,4;23,8;48,3;01.09.2018 19:20:03
18,4;23,8;48,3;01.09.2018 19:40:03
18,1;23,9;48,3;01.09.2018 20:00:03
17,9;23,9;48,3;01.09.2018 20:20:03
17,8;24,0;48,3;01.09.2018 20:40:03
17,7;24,0;48,3;01.09.2018 21:00:03
17,6;24,1;48,3;01.09.2018 21:20:03
17,9;24,0;48,3;01.09.2018 21:40:03
17,7;24,1;48,3;01.09.2018 22:00:03
17,7;24,0;48,3;01.09.2018 22:20:03
17,6;24,1;48,3;01.09.2018 22:40:03
17,5;24,1;48,3;01.09.2018 23:00:03
17,3;24,1;48,3;01.09.2018 23:20:03
17,1;24,1;48,3;01.09.2018 23:40:03
