20,9;25,1;46,2;09.06.2018 00:00:03
20,6;25,1;46,2;09.06.2018 00:20:03
20,4;25,0;45,6;09.06.2018 00:40:03
20,2;24,9;46,2;09.06.2018 01:00:03
20,1;24,9;45,6;09.06.2018 01:20:03
20,4;24,9;45,6;09.06.2018 01:40:03
20,5;24,9;46,2;09.06.2018 02:00:03
20,2;24,9;46,2;09.06.2018 02:20:03
19,8;24,8;46,2;09.06.2018 02:40:03
19,6;24,9;46,2;09.06.2018 03:00:03
19,6;24,9;46,2;09.06.2018 03:20:03
19,4;24,8;45,6;09.06.2018 03:40:03
19,2;24,8;45,6;09.06.2018 04:00:03
19,1;24,8;45,6;09.06.2018 04:20:03
19,2;24,8;45,6;09.06.2018 04:40:03
19,2;24,8;45,6;09.06.2018 05:00:03
19,1;24,7;45,6;09.06.2018 05:20:03
18,9;24,7;46,2;09.06.2018 05:40:03
18,9;24,8;46,2;09.06.2018 06:00:03
18,9;24,8;46,2;09.06.2018 06:20:04
19,1;24,7;45,6;09.06.2018 06:40:04
19,5;24,7;45,6;09.06.2018 07:00:03
19,3;24,8;46,2;09.06.2018 07:20:03
19,8;24,8;45,1;09.06.2018 07:40:03
20,1;24,8;45,1;09.06.2018 08:00:03
20,2;24,9;45,6;09.06.2018 08:20:03
20,8;24,9;46,2;09.06.2018 08:40:03
21,3;24,9;46,2;09.06.2018 09:00:03
21,6;24,9;45,6;09.06.2018 09:20:03
22,1;25,0;46,2;09.06.2018 09:40:03
21,9;25,0;45,1;09.06.2018 10:00:04
22,1;25,0;45,6;09.06.2018 10:20:03
22,3;25,1;45,6;09.06.2018 10:40:03
22,8;25,1;46,2;09.06.2018 11:00:03
23,1;25,1;46,2;09.06.2018 11:20:04
23,4;25,1;48,3;09.06.2018 11:40:03
24,0;25,2;48,3;09.06.2018 12:00:03
24,2;25,5;49,4;09.06.2018 12:20:03
24,9;25,6;49,4;09.06.2018 12:40:03
25,0;25,6;49,4;09.06.2018 13:00:03
25,5;25,7;49,4;09.06.2018 13:20:03
26,8;25,8;49,9;09.06.2018 13:40:04
26,1;25,8;49,4;09.06.2018 14:00:03
26,4;25,6;47,2;09.06.2018 14:20:03
27,8;25,6;46,2;09.06.2018 14:40:03
30,1;25,4;46,7;09.06.2018 15:00:03
32,4;25,4;46,2;09.06.2018 15:20:03
34,3;25,3;46,7;09.06.2018 15:40:03
35,1;25,3;46,2;09.06.2018 16:00:03
37,1;25,4;45,6;09.06.2018 16:20:03
34,1;25,3;46,2;09.06.2018 16:40:03
31,1;25,2;46,2;09.06.2018 17:00:03
28,2;25,3;46,2;09.06.2018 17:20:03
21,2;25,5;49,4;09.06.2018 17:40:03
22,6;25,7;49,4;09.06.2018 18:00:04
21,8;25,8;50,5;09.06.2018 18:20:03
22,4;25,8;49,4;09.06.2018 18:40:03
22,6;25,8;49,4;09.06.2018 19:00:03
22,0;25,7;50,5;09.06.2018 19:20:03
22,2;25,6;49,4;09.06.2018 19:40:03
21,8;25,4;49,4;09.06.2018 20:00:03
21,9;25,4;49,4;09.06.2018 20:20:03
21,8;25,4;50,5;09.06.2018 20:40:03
21,6;25,5;50,5;09.06.2018 21:00:03
21,6;25,5;50,5;09.06.2018 21:20:03
21,4;25,7;50,5;09.06.2018 21:40:03
20,4;25,1;49,4;09.06.2018 22:00:03
20,4;24,9;48,3;09.06.2018 22:20:03
19,7;24,6;48,3;09.06.2018 22:40:03
20,2;24,7;48,3;09.06.2018 23:00:03
20,1;24,6;48,3;09.06.2018 23:20:03
19,6;24,6;48,3;09.06.2018 23:40:03
