20,9;25,7;49,4;08.06.2018 00:00:03
21,0;25,8;49,4;08.06.2018 00:20:03
21,0;25,7;49,4;08.06.2018 00:40:03
20,8;25,8;49,9;08.06.2018 01:00:03
20,8;25,7;49,4;08.06.2018 01:20:03
21,1;25,7;49,9;08.06.2018 01:40:03
21,0;25,6;49,4;08.06.2018 02:00:03
20,8;25,7;49,4;08.06.2018 02:20:03
20,8;25,7;49,9;08.06.2018 02:40:03
20,9;25,8;49,4;08.06.2018 03:00:03
20,9;25,6;49,4;08.06.2018 03:20:03
21,1;25,7;49,4;08.06.2018 03:40:04
20,8;25,6;49,4;08.06.2018 04:00:03
20,6;25,8;49,4;08.06.2018 04:20:03
20,6;25,6;49,4;08.06.2018 04:40:03
20,7;25,5;46,7;08.06.2018 05:00:03
20,1;25,4;46,2;08.06.2018 05:20:03
20,1;25,2;46,2;08.06.2018 05:40:03
20,2;25,1;46,2;08.06.2018 06:00:03
20,1;25,1;46,2;08.06.2018 06:20:03
20,5;23,9;45,1;08.06.2018 06:40:03
20,6;24,6;45,6;08.06.2018 07:00:03
20,7;24,9;45,1;08.06.2018 07:20:03
20,8;24,9;45,6;08.06.2018 07:40:03
21,1;24,9;46,2;08.06.2018 08:00:04
21,1;24,9;46,2;08.06.2018 08:20:03
21,1;24,9;45,1;08.06.2018 08:40:03
21,4;25,0;46,2;08.06.2018 09:00:03
21,3;25,0;46,2;08.06.2018 09:20:04
21,4;25,0;45,6;08.06.2018 09:40:03
22,2;25,0;46,2;08.06.2018 10:00:03
22,9;25,0;45,6;08.06.2018 10:20:03
22,8;25,0;46,2;08.06.2018 10:40:03
23,6;25,0;46,2;08.06.2018 11:00:03
23,6;24,9;45,1;08.06.2018 11:20:03
23,6;25,1;45,6;08.06.2018 11:40:03
24,0;25,1;45,6;08.06.2018 12:00:03
24,2;25,0;46,2;08.06.2018 12:20:03
24,6;25,1;46,2;08.06.2018 12:40:03
25,0;25,1;45,6;08.06.2018 13:00:03
25,2;25,1;45,6;08.06.2018 13:20:03
26,1;25,1;46,2;08.06.2018 13:40:03
26,4;25,1;46,2;08.06.2018 14:00:04
28,4;25,2;45,6;08.06.2018 14:20:03
29,1;25,2;45,6;08.06.2018 14:40:03
28,8;25,2;46,2;08.06.2018 15:00:03
29,7;25,2;46,2;08.06.2018 15:20:03
29,1;25,2;46,2;08.06.2018 15:40:03
33,3;25,1;46,2;08.06.2018 16:00:03
35,6;25,2;46,2;08.06.2018 16:20:03
37,6;25,2;46,2;08.06.2018 16:40:03
38,6;25,2;45,6;08.06.2018 17:00:03
33,0;25,2;46,2;08.06.2018 17:20:03
37,4;25,2;46,2;08.06.2018 17:40:03
31,2;25,2;45,6;08.06.2018 18:00:03
30,2;25,2;46,2;08.06.2018 18:20:03
29,2;25,2;46,2;08.06.2018 18:40:03
27,8;25,3;46,2;08.06.2018 19:00:03
26,3;25,2;46,2;08.06.2018 19:20:03
25,0;25,2;46,2;08.06.2018 19:40:03
24,8;25,1;45,6;08.06.2018 20:00:03
24,6;25,1;46,2;08.06.2018 20:20:03
24,2;25,1;46,2;08.06.2018 20:40:04
23,8;25,1;46,2;08.06.2018 21:00:03
23,4;25,1;46,2;08.06.2018 21:20:03
22,8;25,1;45,6;08.06.2018 21:40:03
21,4;25,1;45,6;08.06.2018 22:00:03
21,1;25,1;46,2;08.06.2018 22:20:03
21,6;25,1;46,2;08.06.2018 22:40:03
21,5;25,1;46,2;08.06.2018 23:00:04
21,2;25,1;46,2;08.06.2018 23:20:03
21,2;25,1;45,6;08.06.2018 23:40:03
